site_no,dateTime,tz_cd,Discharge_ft3s,WaterTemp_C,DO_mgL,DOsat_pct
1191000,2/14/2017 16:30,EST,18.4,0.1,16.2,110
1191000,2/14/2017 16:45,EST,18.4,0.1,16.2,109
1191000,2/14/2017 17:00,EST,18.4,0.1,16.1,108
1191000,2/14/2017 17:15,EST,17.8,0.1,16,108
1191000,2/14/2017 17:30,EST,17.8,0.1,15.9,107
1191000,2/14/2017 17:45,EST,17.8,0,15.8,106
1191000,2/14/2017 18:00,EST,17.8,0,15.6,106
1191000,2/14/2017 18:15,EST,17.8,0,15.5,105
1191000,2/14/2017 18:30,EST,17.8,0,15.4,104
1191000,2/14/2017 18:45,EST,17.8,0,15.3,103
1191000,2/14/2017 19:00,EST,17.8,0,15.2,102
1191000,2/14/2017 19:15,EST,17.8,0,15.1,102
1191000,2/14/2017 19:30,EST,17.8,0,15,101
1191000,2/14/2017 19:45,EST,17.8,0,14.9,100
1191000,2/14/2017 20:00,EST,17.8,0,14.8,100
1191000,2/14/2017 20:15,EST,17.8,0,14.7,99
1191000,2/14/2017 20:30,EST,17.8,0,14.6,98
1191000,2/14/2017 20:45,EST,17.8,0,14.5,98
1191000,2/14/2017 21:00,EST,17.8,0,14.4,97
1191000,2/14/2017 21:15,EST,17.8,0,14.2,96
1191000,2/14/2017 21:30,EST,17.8,0,14.1,95
1191000,2/14/2017 21:45,EST,17.8,0,14,94
1191000,2/14/2017 22:00,EST,17.8,0,13.9,94
1191000,2/14/2017 22:15,EST,17.8,0,13.8,93
1191000,2/14/2017 22:30,EST,17.8,0,13.8,93
1191000,2/14/2017 22:45,EST,17.8,0,13.7,92
1191000,2/14/2017 23:00,EST,17.8,0,13.6,92
1191000,2/14/2017 23:15,EST,17.8,0,13.6,91
1191000,2/14/2017 23:30,EST,17.8,0,13.5,91
1191000,2/14/2017 23:45,EST,17.8,0,13.5,91
1191000,2/15/2017 0:00,EST,17.8,0,13.4,90
1191000,2/15/2017 0:15,EST,17.8,0,13.4,90
1191000,2/15/2017 0:30,EST,17.8,0,13.4,90
1191000,2/15/2017 0:45,EST,17.8,0,13.3,90
1191000,2/15/2017 1:00,EST,17.8,0,13.3,90
1191000,2/15/2017 1:15,EST,17.8,0,13.3,90
1191000,2/15/2017 1:30,EST,17.8,0,13.3,89
1191000,2/15/2017 1:45,EST,17.8,0,13.3,89
1191000,2/15/2017 2:00,EST,17.8,0,13.2,89
1191000,2/15/2017 2:15,EST,17.1,0,13.2,89
1191000,2/15/2017 2:30,EST,17.1,0,13.2,89
1191000,2/15/2017 2:45,EST,17.1,0,13.2,89
1191000,2/15/2017 3:00,EST,17.1,0,13.2,89
1191000,2/15/2017 3:15,EST,17.1,0,13.2,89
1191000,2/15/2017 3:30,EST,17.1,0,13.2,88
1191000,2/15/2017 3:45,EST,17.1,0,13.1,88
1191000,2/15/2017 4:00,EST,17.1,0,13.1,88
1191000,2/15/2017 4:15,EST,17.1,0,13.1,88
1191000,2/15/2017 4:30,EST,17.1,0,13.1,88
1191000,2/15/2017 4:45,EST,17.1,0,13.1,88
1191000,2/15/2017 5:00,EST,17.1,0,13.1,88
1191000,2/15/2017 5:15,EST,17.1,0,13.1,88
1191000,2/15/2017 5:30,EST,17.1,0,13,88
1191000,2/15/2017 5:45,EST,17.1,0,13,88
1191000,2/15/2017 6:00,EST,17.1,0,13,88
1191000,2/15/2017 6:15,EST,17.1,0,13,87
1191000,2/15/2017 6:30,EST,17.1,0,13,87
1191000,2/15/2017 6:45,EST,17.1,0,13,87
1191000,2/15/2017 7:00,EST,17.1,0,13,87
1191000,2/15/2017 7:15,EST,17.1,0,13,87
1191000,2/15/2017 7:30,EST,16.5,0,13,87
1191000,2/15/2017 7:45,EST,16.5,0,13,88
1191000,2/15/2017 8:00,EST,16.5,0,13.1,88
1191000,2/15/2017 8:15,EST,16.5,0,13.2,89
1191000,2/15/2017 8:30,EST,16.5,0,13.3,90
1191000,2/15/2017 8:45,EST,16.5,0,13.4,90
1191000,2/15/2017 9:00,EST,16.5,0,13.5,91
1191000,2/15/2017 9:15,EST,16.5,0.1,13.6,91
1191000,2/15/2017 9:30,EST,16.5,0.1,13.7,92
1191000,2/15/2017 9:45,EST,17.1,0.1,13.9,94
1191000,2/15/2017 10:00,EST,17.1,0.1,14,94
1191000,2/15/2017 10:15,EST,17.1,0.1,14.1,95
1191000,2/15/2017 10:30,EST,17.1,0.1,14.3,96
1191000,2/15/2017 10:45,EST,17.1,0.1,14.4,97
1191000,2/15/2017 11:00,EST,17.1,0.1,14.5,98
1191000,2/15/2017 11:15,EST,17.1,0.2,14.6,99
1191000,2/15/2017 11:30,EST,17.1,0.2,14.8,100
1191000,2/15/2017 11:45,EST,17.1,0.2,14.9,101
1191000,2/15/2017 12:00,EST,17.1,0.2,15,102
1191000,2/15/2017 12:15,EST,17.1,0.2,15.2,102
1191000,2/15/2017 12:30,EST,17.1,0.2,15.3,104
1191000,2/15/2017 12:45,EST,17.1,0.2,15.5,105
1191000,2/15/2017 13:00,EST,17.1,0.2,15.6,106
1191000,2/15/2017 13:15,EST,17.1,0.2,15.8,107
1191000,2/15/2017 13:30,EST,17.1,0.2,15.9,108
1191000,2/15/2017 13:45,EST,17.1,0.2,16,108
1191000,2/15/2017 14:00,EST,17.8,0.2,16.1,109
1191000,2/15/2017 14:15,EST,17.8,0.3,16.2,110
1191000,2/15/2017 14:30,EST,17.8,0.2,16.3,110
1191000,2/15/2017 14:45,EST,17.8,0.2,16.3,110
1191000,2/15/2017 15:00,EST,17.8,0.2,16.3,111
1191000,2/15/2017 15:15,EST,17.8,0.2,16.4,111
1191000,2/15/2017 15:30,EST,17.8,0.2,16.3,110
1191000,2/15/2017 15:45,EST,17.8,0.2,16.3,110
1191000,2/15/2017 16:00,EST,18.4,0.2,16.2,110
1191000,2/15/2017 16:15,EST,18.4,0.2,16.2,109
1191000,2/15/2017 16:30,EST,18.4,0.2,16.1,109
1191000,2/15/2017 16:45,EST,18.4,0.2,16,108
1191000,2/15/2017 17:00,EST,18.4,0.2,15.9,108
1191000,2/15/2017 17:15,EST,18.4,0.2,15.8,107
1191000,2/15/2017 17:30,EST,18.4,0.2,15.7,106
1191000,2/15/2017 17:45,EST,18.4,0.1,15.6,105
1191000,2/15/2017 18:00,EST,18.4,0.1,15.5,104
1191000,2/15/2017 18:15,EST,19.1,0.1,15.3,103
1191000,2/15/2017 18:30,EST,19.1,0.1,15.2,103
1191000,2/15/2017 18:45,EST,19.1,0.1,15.1,102
1191000,2/15/2017 19:00,EST,19.1,0.1,14.9,101
1191000,2/15/2017 19:15,EST,19.1,0.1,14.8,100
1191000,2/15/2017 19:30,EST,19.1,0.1,14.7,99
1191000,2/15/2017 19:45,EST,19.1,0.1,14.6,98
1191000,2/15/2017 20:00,EST,19.8,0.1,14.5,97
1191000,2/15/2017 20:15,EST,19.8,0.1,14.4,97
1191000,2/15/2017 20:30,EST,19.8,0.1,14.3,96
1191000,2/15/2017 20:45,EST,19.8,0.1,14.1,95
1191000,2/15/2017 21:00,EST,19.8,0.1,14,94
1191000,2/15/2017 21:15,EST,20.5,0.1,13.9,94
1191000,2/15/2017 21:30,EST,20.5,0.1,13.8,93
1191000,2/15/2017 21:45,EST,20.5,0.1,13.7,92
1191000,2/15/2017 22:00,EST,20.5,0.1,13.6,92
1191000,2/15/2017 22:15,EST,20.5,0.1,13.5,91
1191000,2/15/2017 22:30,EST,20.5,0.1,13.5,91
1191000,2/15/2017 22:45,EST,20.5,0.1,13.4,90
1191000,2/15/2017 23:00,EST,21.2,0.1,13.3,90
1191000,2/15/2017 23:15,EST,21.2,0.1,13.3,89
1191000,2/15/2017 23:30,EST,21.2,0.1,13.2,89
1191000,2/15/2017 23:45,EST,21.2,0.1,13.2,89
1191000,2/16/2017 0:00,EST,21.2,0.1,13.2,89
1191000,2/16/2017 0:15,EST,21.2,0,13.2,88
1191000,2/16/2017 0:30,EST,21.2,0,13.1,88
1191000,2/16/2017 0:45,EST,21.2,0,13.1,88
1191000,2/16/2017 1:00,EST,21.9,0,13.1,88
1191000,2/16/2017 1:15,EST,21.9,0,13.1,88
1191000,2/16/2017 1:30,EST,21.9,0,13.1,88
1191000,2/16/2017 1:45,EST,21.9,0,13.1,88
1191000,2/16/2017 2:00,EST,21.9,0,13.1,88
1191000,2/16/2017 2:15,EST,21.9,0,13.1,88
1191000,2/16/2017 2:30,EST,21.9,0,13.1,88
1191000,2/16/2017 2:45,EST,21.9,0,13.1,88
1191000,2/16/2017 3:00,EST,21.9,0,13.1,88
1191000,2/16/2017 3:15,EST,21.9,0,13.1,88
1191000,2/16/2017 3:30,EST,21.9,0,13.1,88
1191000,2/16/2017 3:45,EST,21.9,0,13.1,88
1191000,2/16/2017 4:00,EST,21.9,0,13,88
1191000,2/16/2017 4:15,EST,21.9,0,13.1,88
1191000,2/16/2017 4:30,EST,21.9,0,13,88
1191000,2/16/2017 4:45,EST,21.9,0,13,88
1191000,2/16/2017 5:00,EST,21.9,0,13,88
1191000,2/16/2017 5:15,EST,22.7,0,13,88
1191000,2/16/2017 5:30,EST,21.9,0,13,87
1191000,2/16/2017 5:45,EST,21.9,0,13,87
1191000,2/16/2017 6:00,EST,21.9,0,13,87
1191000,2/16/2017 6:15,EST,21.9,0,13,87
1191000,2/16/2017 6:30,EST,21.9,0,13,87
1191000,2/16/2017 6:45,EST,21.9,0,13,87
1191000,2/16/2017 7:00,EST,21.9,0,13,87
1191000,2/16/2017 7:15,EST,21.9,0,13,87
1191000,2/16/2017 7:30,EST,21.9,0,13.1,88
1191000,2/16/2017 7:45,EST,21.9,0,13.1,88
1191000,2/16/2017 8:00,EST,21.9,0,13.2,88
1191000,2/16/2017 8:15,EST,21.9,0,13.2,89
1191000,2/16/2017 8:30,EST,21.9,0,13.3,90
1191000,2/16/2017 8:45,EST,21.9,0,13.4,90
1191000,2/16/2017 9:00,EST,21.9,0.1,13.5,91
1191000,2/16/2017 9:15,EST,21.9,0.1,13.7,92
1191000,2/16/2017 9:30,EST,21.9,0.2,13.8,93
1191000,2/16/2017 9:45,EST,21.9,0.2,13.9,94
1191000,2/16/2017 10:00,EST,21.9,0.2,14,95
1191000,2/16/2017 10:15,EST,21.9,0.3,14.2,96
1191000,2/16/2017 10:30,EST,21.9,0.3,14.3,97
1191000,2/16/2017 10:45,EST,21.9,0.3,14.4,98
1191000,2/16/2017 11:00,EST,21.9,0.3,14.6,99
1191000,2/16/2017 11:15,EST,21.9,0.4,14.7,100
1191000,2/16/2017 11:30,EST,21.9,0.4,14.8,100
1191000,2/16/2017 11:45,EST,21.9,0.4,15,101
1191000,2/16/2017 12:00,EST,21.9,0.4,15.1,102
1191000,2/16/2017 12:15,EST,21.9,0.4,15.2,103
1191000,2/16/2017 12:30,EST,21.9,0.4,15.3,104
1191000,2/16/2017 12:45,EST,21.9,0.4,15.4,104
1191000,2/16/2017 13:00,EST,21.9,0.4,15.5,105
1191000,2/16/2017 13:15,EST,21.9,0.4,15.6,106
1191000,2/16/2017 13:30,EST,21.9,0.4,15.7,107
1191000,2/16/2017 13:45,EST,21.9,0.4,15.8,107
1191000,2/16/2017 14:00,EST,21.9,0.4,15.9,108
1191000,2/16/2017 14:15,EST,22.7,0.4,16,109
1191000,2/16/2017 14:30,EST,22.7,0.5,16,109
1191000,2/16/2017 14:45,EST,22.7,0.4,16.1,109
1191000,2/16/2017 15:00,EST,22.7,0.4,16.1,109
1191000,2/16/2017 15:15,EST,22.7,0.4,16.1,109
1191000,2/16/2017 15:30,EST,22.7,0.4,16.1,109
1191000,2/16/2017 15:45,EST,22.7,0.4,16.1,109
1191000,2/16/2017 16:00,EST,22.7,0.4,16.1,109
1191000,2/16/2017 16:15,EST,22.7,0.4,16,109
1191000,2/16/2017 16:30,EST,22.7,0.4,16,108
1191000,2/16/2017 16:45,EST,22.7,0.4,16,108
1191000,2/16/2017 17:00,EST,22.7,0.3,15.9,108
1191000,2/16/2017 17:15,EST,22.7,0.3,15.8,107
1191000,2/16/2017 17:30,EST,22.7,0.3,15.7,106
1191000,2/16/2017 17:45,EST,22.7,0.3,15.6,105
1191000,2/16/2017 18:00,EST,22.7,0.2,15.5,104
1191000,2/16/2017 18:15,EST,22.7,0.2,15.3,104
1191000,2/16/2017 18:30,EST,22.7,0.2,15.2,103
1191000,2/16/2017 18:45,EST,22.7,0.2,15.1,102
1191000,2/16/2017 19:00,EST,22.7,0.2,15.1,101
1191000,2/16/2017 19:15,EST,22.7,0.1,15,101
1191000,2/16/2017 19:30,EST,22.7,0.1,14.9,100
1191000,2/16/2017 19:45,EST,22.7,0.1,14.8,100
1191000,2/16/2017 20:00,EST,22.7,0.1,14.7,99
1191000,2/16/2017 20:15,EST,22.7,0.1,14.6,98
1191000,2/16/2017 20:30,EST,22.7,0.1,14.6,98
1191000,2/16/2017 20:45,EST,22.7,0,14.5,97
1191000,2/16/2017 21:00,EST,22.7,0,14.4,96
1191000,2/16/2017 21:15,EST,21.9,0,14.3,96
1191000,2/16/2017 21:30,EST,21.9,0,14.2,95
1191000,2/16/2017 21:45,EST,21.9,0,14.1,94
1191000,2/16/2017 22:00,EST,21.9,0,14,94
1191000,2/16/2017 22:15,EST,21.9,0,13.9,93
1191000,2/16/2017 22:30,EST,21.2,0,13.8,93
1191000,2/16/2017 22:45,EST,21.2,0,13.8,92
1191000,2/16/2017 23:00,EST,21.2,0,13.7,92
1191000,2/16/2017 23:15,EST,21.2,0,13.7,92
1191000,2/16/2017 23:30,EST,21.2,0,13.7,91
1191000,2/16/2017 23:45,EST,20.5,0,13.6,91
1191000,2/17/2017 0:00,EST,20.5,0,13.6,91
1191000,2/17/2017 0:15,EST,20.5,0,13.6,91
1191000,2/17/2017 0:30,EST,20.5,0,13.6,91
1191000,2/17/2017 0:45,EST,20.5,0,13.5,91
1191000,2/17/2017 1:00,EST,20.5,0,13.5,90
1191000,2/17/2017 1:15,EST,20.5,0,13.5,90
1191000,2/17/2017 1:30,EST,20.5,0,13.5,90
1191000,2/17/2017 1:45,EST,20.5,0,13.5,90
1191000,2/17/2017 2:00,EST,20.5,0,13.5,90
1191000,2/17/2017 2:15,EST,20.5,0,13.5,90
1191000,2/17/2017 2:30,EST,20.5,0,13.5,90
1191000,2/17/2017 2:45,EST,20.5,0,13.5,90
1191000,2/17/2017 3:00,EST,20.5,0,13.5,90
1191000,2/17/2017 3:15,EST,20.5,0,13.4,90
1191000,2/17/2017 3:30,EST,20.5,0,13.4,90
1191000,2/17/2017 3:45,EST,20.5,0,13.4,90
1191000,2/17/2017 4:00,EST,20.5,0,13.4,90
1191000,2/17/2017 4:15,EST,20.5,0,13.4,90
1191000,2/17/2017 4:30,EST,20.5,0,13.4,90
1191000,2/17/2017 4:45,EST,20.5,0,13.4,90
1191000,2/17/2017 5:00,EST,20.5,0,13.4,90
1191000,2/17/2017 5:15,EST,20.5,0,13.4,90
1191000,2/17/2017 5:30,EST,20.5,0,13.4,90
1191000,2/17/2017 5:45,EST,20.5,0,13.4,89
1191000,2/17/2017 6:00,EST,20.5,0,13.4,89
1191000,2/17/2017 6:15,EST,20.5,0,13.4,89
1191000,2/17/2017 6:30,EST,19.8,0,13.3,89
1191000,2/17/2017 6:45,EST,19.8,0,13.3,89
1191000,2/17/2017 7:00,EST,19.8,0,13.4,89
1191000,2/17/2017 7:15,EST,19.8,0,13.4,89
1191000,2/17/2017 7:30,EST,19.8,0,13.4,90
1191000,2/17/2017 7:45,EST,19.8,0,13.4,90
1191000,2/17/2017 8:00,EST,19.1,0,13.5,90
1191000,2/17/2017 8:15,EST,19.1,0,13.6,91
1191000,2/17/2017 8:30,EST,19.1,0,13.7,92
1191000,2/17/2017 8:45,EST,19.1,0,13.8,92
1191000,2/17/2017 9:00,EST,19.1,0.1,13.9,93
1191000,2/17/2017 9:15,EST,19.1,0.1,14,94
1191000,2/17/2017 9:30,EST,19.1,0.2,14.1,95
1191000,2/17/2017 9:45,EST,19.1,0.2,14.2,96
1191000,2/17/2017 10:00,EST,19.1,0.2,14.4,97
1191000,2/17/2017 10:15,EST,19.1,0.3,14.5,98
1191000,2/17/2017 10:30,EST,19.1,0.4,14.6,99
1191000,2/17/2017 10:45,EST,19.1,0.4,14.7,100
1191000,2/17/2017 11:00,EST,19.1,0.4,14.9,100
1191000,2/17/2017 11:15,EST,19.1,0.4,15,101
1191000,2/17/2017 11:30,EST,19.8,0.5,15.1,102
1191000,2/17/2017 11:45,EST,19.8,0.4,15.2,103
1191000,2/17/2017 12:00,EST,20.5,0.4,15.3,104
1191000,2/17/2017 12:15,EST,21.2,0.4,15.4,104
1191000,2/17/2017 12:30,EST,21.2,0.4,15.5,105
1191000,2/17/2017 12:45,EST,21.9,0.4,15.6,106
1191000,2/17/2017 13:00,EST,21.9,0.4,15.7,106
1191000,2/17/2017 13:15,EST,21.9,0.5,15.8,107
1191000,2/17/2017 13:30,EST,21.9,0.5,15.9,108
1191000,2/17/2017 13:45,EST,21.9,0.5,16,108
1191000,2/17/2017 14:00,EST,21.9,0.5,16.1,109
1191000,2/17/2017 14:15,EST,21.9,0.5,16.1,109
1191000,2/17/2017 14:30,EST,21.9,0.5,16.2,110
1191000,2/17/2017 14:45,EST,21.9,0.5,16.2,110
1191000,2/17/2017 15:00,EST,21.9,0.5,16.2,110
1191000,2/17/2017 15:15,EST,21.9,0.5,16.2,110
1191000,2/17/2017 15:30,EST,21.9,0.5,16.1,110
1191000,2/17/2017 15:45,EST,21.9,0.5,16.1,109
1191000,2/17/2017 16:00,EST,21.9,0.5,16,109
1191000,2/17/2017 16:15,EST,21.9,0.5,16,108
1191000,2/17/2017 16:30,EST,21.9,0.5,15.9,108
1191000,2/17/2017 16:45,EST,21.9,0.5,15.8,107
1191000,2/17/2017 17:00,EST,21.9,0.5,15.7,107
1191000,2/17/2017 17:15,EST,21.2,0.5,15.6,106
1191000,2/17/2017 17:30,EST,21.2,0.4,15.5,105
1191000,2/17/2017 17:45,EST,21.2,0.4,15.4,104
1191000,2/17/2017 18:00,EST,21.2,0.4,15.3,104
1191000,2/17/2017 18:15,EST,20.5,0.4,15.2,103
1191000,2/17/2017 18:30,EST,20.5,0.4,15.1,102
1191000,2/17/2017 18:45,EST,20.5,0.3,15,101
1191000,2/17/2017 19:00,EST,20.5,0.3,14.9,101
1191000,2/17/2017 19:15,EST,20.5,0.3,14.8,100
1191000,2/17/2017 19:30,EST,20.5,0.3,14.8,99
1191000,2/17/2017 19:45,EST,20.5,0.2,14.7,99
1191000,2/17/2017 20:00,EST,20.5,0.2,14.6,98
1191000,2/17/2017 20:15,EST,19.8,0.2,14.5,98
1191000,2/17/2017 20:30,EST,19.8,0.2,14.4,97
1191000,2/17/2017 20:45,EST,19.8,0.1,14.4,96
1191000,2/17/2017 21:00,EST,19.8,0.1,14.3,96
1191000,2/17/2017 21:15,EST,19.8,0.1,14.2,95
1191000,2/17/2017 21:30,EST,19.8,0,14.1,94
1191000,2/17/2017 21:45,EST,19.8,0,14,94
1191000,2/17/2017 22:00,EST,19.8,0,14,93
1191000,2/17/2017 22:15,EST,19.8,0,13.9,93
1191000,2/17/2017 22:30,EST,19.8,0,13.8,92
1191000,2/17/2017 22:45,EST,19.8,0,13.8,92
1191000,2/17/2017 23:00,EST,19.8,0,13.8,92
1191000,2/17/2017 23:15,EST,19.1,0,13.7,92
1191000,2/17/2017 23:30,EST,19.1,0,13.7,91
1191000,2/17/2017 23:45,EST,19.1,0,13.7,91
1191000,2/18/2017 0:00,EST,19.1,0,13.6,91
1191000,2/18/2017 0:15,EST,18.4,0,13.6,91
1191000,2/18/2017 0:30,EST,18.4,0,13.6,91
1191000,2/18/2017 0:45,EST,18.4,0,13.6,91
1191000,2/18/2017 1:00,EST,18.4,0,13.6,91
1191000,2/18/2017 1:15,EST,18.4,0,13.6,90
1191000,2/18/2017 1:30,EST,18.4,0,13.6,90
1191000,2/18/2017 1:45,EST,18.5,0,13.5,90
1191000,2/18/2017 2:00,EST,,0,13.5,90
1191000,2/18/2017 2:15,EST,,0,13.5,90
1191000,2/18/2017 2:30,EST,,0,13.5,90
1191000,2/18/2017 2:45,EST,,0,13.5,90
1191000,2/18/2017 3:00,EST,,0,13.5,90
1191000,2/18/2017 3:15,EST,,0,13.5,90
1191000,2/18/2017 3:30,EST,,0,13.5,90
1191000,2/18/2017 3:45,EST,18,0,13.5,90
1191000,2/18/2017 4:00,EST,,0,13.5,90
1191000,2/18/2017 4:15,EST,,0,13.5,90
1191000,2/18/2017 4:30,EST,,0,13.5,90
1191000,2/18/2017 4:45,EST,,0,13.5,90
1191000,2/18/2017 5:00,EST,,0,13.5,90
1191000,2/18/2017 5:15,EST,,0,13.5,90
1191000,2/18/2017 5:30,EST,,0,13.4,90
1191000,2/18/2017 5:45,EST,17.9,0,13.4,90
1191000,2/18/2017 6:00,EST,,0,13.4,90
1191000,2/18/2017 6:15,EST,,0,13.4,90
1191000,2/18/2017 6:30,EST,,0,13.4,90
1191000,2/18/2017 6:45,EST,,0,13.4,90
1191000,2/18/2017 7:00,EST,,0,13.4,90
1191000,2/18/2017 7:15,EST,,0,13.4,90
1191000,2/18/2017 7:30,EST,,0,13.5,90
1191000,2/18/2017 7:45,EST,17.5,0,13.5,90
1191000,2/18/2017 8:00,EST,,0,13.6,91
1191000,2/18/2017 8:15,EST,,0,13.6,91
1191000,2/18/2017 8:30,EST,,0,13.7,92
1191000,2/18/2017 8:45,EST,,0,13.8,92
1191000,2/18/2017 9:00,EST,,0.1,13.9,93
1191000,2/18/2017 9:15,EST,,0.1,14,94
1191000,2/18/2017 9:30,EST,,0.1,14.1,95
1191000,2/18/2017 9:45,EST,17.4,0.2,14.2,96
1191000,2/18/2017 10:00,EST,,0.2,14.4,97
1191000,2/18/2017 10:15,EST,,0.3,14.5,98
1191000,2/18/2017 10:30,EST,,0.3,14.7,99
1191000,2/18/2017 10:45,EST,,0.4,14.8,100
1191000,2/18/2017 11:00,EST,,0.4,14.9,101
1191000,2/18/2017 11:15,EST,,0.5,15,102
1191000,2/18/2017 11:30,EST,17.1,0.5,15.1,103
1191000,2/18/2017 11:45,EST,17.1,0.6,15.3,104
1191000,2/18/2017 12:00,EST,17.1,0.6,15.4,104
1191000,2/18/2017 12:15,EST,17.8,0.6,15.5,105
1191000,2/18/2017 12:30,EST,18.4,0.7,15.6,106
1191000,2/18/2017 12:45,EST,18.4,0.7,15.7,107
1191000,2/18/2017 13:00,EST,19.1,0.8,15.8,108
1191000,2/18/2017 13:15,EST,19.8,0.8,15.9,108
1191000,2/18/2017 13:30,EST,19.8,0.9,16,110
1191000,2/18/2017 13:45,EST,20.5,0.9,16.1,110
1191000,2/18/2017 14:00,EST,20.5,1,16.2,111
1191000,2/18/2017 14:15,EST,21.2,1,16.2,111
1191000,2/18/2017 14:30,EST,21.2,1,16.3,112
1191000,2/18/2017 14:45,EST,21.9,1.1,16.3,112
1191000,2/18/2017 15:00,EST,21.9,1.1,16.3,112
1191000,2/18/2017 15:15,EST,21.9,1.2,16.3,112
1191000,2/18/2017 15:30,EST,22.7,1.2,16.2,112
1191000,2/18/2017 15:45,EST,22.7,1.2,16.2,112
1191000,2/18/2017 16:00,EST,22.7,1.2,16.1,111
1191000,2/18/2017 16:15,EST,22.7,1.3,16,111
1191000,2/18/2017 16:30,EST,23.4,1.3,15.9,110
1191000,2/18/2017 16:45,EST,23.4,1.3,15.8,110
1191000,2/18/2017 17:00,EST,23.4,1.3,15.7,109
1191000,2/18/2017 17:15,EST,23.4,1.3,15.6,108
1191000,2/18/2017 17:30,EST,23.4,1.2,15.5,107
1191000,2/18/2017 17:45,EST,24.2,1.2,15.3,106
1191000,2/18/2017 18:00,EST,24.2,1.2,15.2,105
1191000,2/18/2017 18:15,EST,24.2,1.2,15,104
1191000,2/18/2017 18:30,EST,24.2,1.1,14.9,103
1191000,2/18/2017 18:45,EST,24.2,1.1,14.8,102
1191000,2/18/2017 19:00,EST,25,1.1,14.7,101
1191000,2/18/2017 19:15,EST,25,1,14.6,100
1191000,2/18/2017 19:30,EST,25,1,14.5,100
1191000,2/18/2017 19:45,EST,25.8,1,14.4,99
1191000,2/18/2017 20:00,EST,25.8,0.9,14.3,98
1191000,2/18/2017 20:15,EST,26.6,0.9,14.2,97
1191000,2/18/2017 20:30,EST,26.6,0.8,14.1,96
1191000,2/18/2017 20:45,EST,27.5,0.8,14,95
1191000,2/18/2017 21:00,EST,27.5,0.7,13.9,94
1191000,2/18/2017 21:15,EST,27.5,0.7,13.8,94
1191000,2/18/2017 21:30,EST,28.3,0.6,13.7,93
1191000,2/18/2017 21:45,EST,28.3,0.6,13.6,92
1191000,2/18/2017 22:00,EST,29.2,0.6,13.6,92
1191000,2/18/2017 22:15,EST,29.2,0.5,13.5,92
1191000,2/18/2017 22:30,EST,30.1,0.5,13.5,91
1191000,2/18/2017 22:45,EST,30.1,0.5,13.5,91
1191000,2/18/2017 23:00,EST,30.1,0.5,13.4,91
1191000,2/18/2017 23:15,EST,31,0.4,13.4,91
1191000,2/18/2017 23:30,EST,31,0.4,13.4,91
1191000,2/18/2017 23:45,EST,31,0.4,13.4,90
1191000,2/19/2017 0:00,EST,31,0.4,13.4,90
1191000,2/19/2017 0:15,EST,32,0.4,13.4,90
1191000,2/19/2017 0:30,EST,32,0.4,13.4,90
1191000,2/19/2017 0:45,EST,32,0.4,13.4,90
1191000,2/19/2017 1:00,EST,32,0.3,13.4,90
1191000,2/19/2017 1:15,EST,32,0.3,13.4,90
1191000,2/19/2017 1:30,EST,32,0.3,13.4,90
1191000,2/19/2017 1:45,EST,32,0.3,13.3,90
1191000,2/19/2017 2:00,EST,32,0.3,13.3,90
1191000,2/19/2017 2:15,EST,32,0.3,13.3,
1191000,2/19/2017 2:30,EST,32,0.3,13.3,
1191000,2/19/2017 2:45,EST,32,0.3,13.3,
1191000,2/19/2017 3:00,EST,32,0.3,13.3,
1191000,2/19/2017 3:15,EST,32,0.3,13.3,89
1191000,2/19/2017 3:30,EST,32,0.3,13.3,89
1191000,2/19/2017 3:45,EST,32,0.3,13.3,89
1191000,2/19/2017 4:00,EST,32,0.3,13.3,89
1191000,2/19/2017 4:15,EST,32,0.3,13.3,89
1191000,2/19/2017 4:30,EST,32,0.2,13.3,89
1191000,2/19/2017 4:45,EST,32,0.2,13.3,89
1191000,2/19/2017 5:00,EST,32,0.2,13.3,89
1191000,2/19/2017 5:15,EST,32,0.2,13.3,89
1191000,2/19/2017 5:30,EST,32,0.2,13.2,89
1191000,2/19/2017 5:45,EST,32,0.2,13.2,89
1191000,2/19/2017 6:00,EST,32,0.2,13.3,89
1191000,2/19/2017 6:15,EST,32,0.2,13.3,89
1191000,2/19/2017 6:30,EST,32,0.2,13.2,89
1191000,2/19/2017 6:45,EST,32,0.2,13.3,89
1191000,2/19/2017 7:00,EST,32,0.2,13.3,89
1191000,2/19/2017 7:15,EST,31,0.2,13.3,89
1191000,2/19/2017 7:30,EST,31,0.2,13.4,90
1191000,2/19/2017 7:45,EST,31,0.3,13.5,90
1191000,2/19/2017 8:00,EST,31,0.3,13.5,91
1191000,2/19/2017 8:15,EST,31,0.4,13.6,92
1191000,2/19/2017 8:30,EST,31,0.4,13.8,93
1191000,2/19/2017 8:45,EST,31,0.4,13.8,94
1191000,2/19/2017 9:00,EST,30.1,0.5,13.9,94
1191000,2/19/2017 9:15,EST,30.1,0.6,14,95
1191000,2/19/2017 9:30,EST,30.1,0.6,14.1,96
1191000,2/19/2017 9:45,EST,30.1,0.7,14.2,97
1191000,2/19/2017 10:00,EST,30.1,0.8,14.4,98
1191000,2/19/2017 10:15,EST,30.1,0.8,14.5,99
1191000,2/19/2017 10:30,EST,30.1,0.9,14.6,100
